nombre,club_actual,temporada,liga
randal kolo muani,eintracht frankfurt,2022-2023,bundesliga
randy nteka,elche,2022-2023,laliga
randy nteka,rayo vallecano,2023-2024,laliga
randy nteka,rayo vallecano,2024-2025,laliga
randy nteka,rayo vallecano,2022-2023,laliga
ranel young,liverpool,2024-2025,premier-league
rani khedira,union berlin,2023-2024,bundesliga
rani khedira,union berlin,2024-2025,bundesliga
rani khedira,union berlin,2022-2023,bundesliga
raoul bellanova,torino,2024-2025,serie-a
raoul bellanova,inter,2022-2023,serie-a
raoul bellanova,torino,2023-2024,serie-a
raoul bellanova,atalanta,2024-2025,serie-a
raphael framberger,augsburg,2023-2024,bundesliga
raphael framberger,augsburg,2022-2023,bundesliga
raphael guerreiro,bayern munich,2023-2024,bundesliga
raphael guerreiro,dortmund,2022-2023,bundesliga
raphael guerreiro,bayern munich,2024-2025,bundesliga
raphael varane,como,2024-2025,serie-a
raphael varane,manchester utd,2022-2023,premier-league
raphael varane,manchester utd,2023-2024,premier-league
raphinha,barcelona,2022-2023,laliga
raphinha,barcelona,2024-2025,laliga
raphinha,barcelona,2023-2024,laliga
rarescatalin burnete,lecce,2024-2025,serie-a
rarescatalin burnete,lecce,2023-2024,serie-a
rasmus carstensen,koln,2023-2024,bundesliga
rasmus hjlund,manchester utd,2024-2025,premier-league
rasmus hjlund,atalanta,2022-2023,serie-a
rasmus hjlund,manchester utd,2023-2024,premier-league
rasmus kristensen,leeds united,2022-2023,premier-league
rasmus kristensen,roma,2023-2024,serie-a
raul,stuttgart,2023-2024,bundesliga
raul,girona,2024-2025,laliga
raul albiol,villarreal,2022-2023,laliga
raul albiol,villarreal,2023-2024,laliga
raul albiol,villarreal,2024-2025,laliga
raul asencio,real madrid,2024-2025,laliga
raul de tomas,rayo vallecano,2024-2025,laliga
raul de tomas,rayo vallecano,2022-2023,laliga
raul de tomas,rayo vallecano,2023-2024,laliga
raul fernandez,osasuna,2024-2025,laliga
raul garcia,celta vigo,2022-2023,laliga
raul garcia,athletic bilbao,2022-2023,laliga
raul garcia,athletic bilbao,2023-2024,laliga
raul garcia,osasuna,2024-2025,laliga
raul garcia,osasuna,2023-2024,laliga
raul guti,elche,2022-2023,laliga
raul jimenez,valencia,2024-2025,laliga
raul jimenez,fulham,2023-2024,premier-league
raul jimenez,fulham,2024-2025,premier-league
raul jimenez,wolverhampton wanderers,2022-2023,premier-league
raul moro,lazio,2022-2023,serie-a
rayan aitnouri,wolverhampton wanderers,2023-2024,premier-league
rayan aitnouri,wolverhampton wanderers,2024-2025,premier-league
rayan aitnouri,manchester city,2024-2025,premier-league
rayan aitnouri,wolverhampton wanderers,2022-2023,premier-league
rayan cherki,manchester city,2024-2025,premier-league
rayane belaid,atletico madrid,2023-2024,laliga
rayane belaid,atletico madrid,2024-2025,laliga
razvan marin,cagliari,2024-2025,serie-a
razvan sava,udinese,2024-2025,serie-a
reda belahyane,lazio,2024-2025,serie-a
reda belahyane,hellas verona,2023-2024,serie-a
reda belahyane,hellas verona,2024-2025,serie-a
reece james,chelsea,2022-2023,premier-league
reece james,chelsea,2024-2025,premier-league
reece james,chelsea,2023-2024,premier-league
reece oxford,augsburg,2024-2025,bundesliga
reece oxford,augsburg,2023-2024,bundesliga
reece oxford,augsburg,2022-2023,bundesliga
reece welch,everton,2024-2025,premier-league
reece welch,everton,2022-2023,premier-league
regan clayton,west ham,2022-2023,premier-league
reggie walsh,chelsea,2024-2025,premier-league
reinier,girona,2022-2023,laliga
reinildo mandava,atletico madrid,2023-2024,laliga
reinildo mandava,atletico madrid,2024-2025,laliga
reinildo mandava,atletico madrid,2022-2023,laliga
reiss nelson,fulham,2024-2025,premier-league
reiss nelson,arsenal,2022-2023,premier-league
reiss nelson,arsenal,2023-2024,premier-league
reiss nelson,arsenal,2024-2025,premier-league
relja obric,atalanta,2024-2025,serie-a
remi matthews,crystal palace,2022-2023,premier-league
remi matthews,crystal palace,2024-2025,premier-league
remi matthews,crystal palace,2023-2024,premier-league
remi oudin,lecce,2024-2025,serie-a
remi oudin,lecce,2023-2024,serie-a
remo freuler,bologna,2023-2024,serie-a
remo freuler,bologna,2024-2025,serie-a
remo freuler,nottham forest,2023-2024,premier-league
remo freuler,nottham forest,2022-2023,premier-league
remy reesdottin,bournemouth,2024-2025,premier-league
renan lodi,nottham forest,2022-2023,premier-league
renan lodi,atletico madrid,2022-2023,laliga
renato marin,roma,2024-2025,serie-a
renato marin,roma,2023-2024,serie-a
renato sanches,roma,2023-2024,serie-a
renato tapia,celta vigo,2022-2023,laliga
renato veiga,juventus,2024-2025,serie-a
renato veiga,chelsea,2024-2025,premier-league
renato veiga,augsburg,2022-2023,bundesliga
reno munz,leverkusen,2023-2024,bundesliga
reuell walters,arsenal,2022-2023,premier-league
reuell walters,arsenal,2023-2024,premier-league
rhys norringtondavies,manchester utd,2023-2024,premier-league
rhys norringtondavies,liverpool,2022-2023,premier-league
rhys norringtondavies,liverpool,2023-2024,premier-league
rhys norringtondavies,manchester utd,2022-2023,premier-league
ricard artero,girona,2024-2025,laliga
ricard artero,girona,2023-2024,laliga
ricard artero,girona,2022-2023,laliga
ricardo pepi,augsburg,2022-2023,bundesliga
ricardo rodriguez,torino,2022-2023,serie-a
ricardo rodriguez,torino,2023-2024,serie-a
ricardo rodriguez,betis,2024-2025,laliga
ricardo visus,betis,2022-2023,laliga
riccardo arboscello,genoa,2023-2024,serie-a
riccardo calafiori,bologna,2023-2024,serie-a
riccardo calafiori,arsenal,2024-2025,premier-league
riccardo castagnaviz,udinese,2022-2023,serie-a
riccardo marchizza,sassuolo,2022-2023,serie-a
riccardo orsolini,bologna,2022-2023,serie-a
riccardo orsolini,bologna,2023-2024,serie-a
riccardo orsolini,bologna,2024-2025,serie-a
riccardo pagano,roma,2023-2024,serie-a
riccardo saponara,hellas verona,2023-2024,serie-a
riccardo saponara,fiorentina,2022-2023,serie-a
riccardo sottil,fiorentina,2023-2024,serie-a
riccardo sottil,fiorentina,2022-2023,serie-a
riccardo sottil,fiorentina,2024-2025,serie-a
riccardo stivanello,bologna,2023-2024,serie-a
riccardo stivanello,bologna,2022-2023,serie-a
riccardo turicchia,juventus,2024-2025,serie-a
richard marcone,parma,2024-2025,serie-a
richard olise,chelsea,2024-2025,premier-league
richarlison,tottenham,2022-2023,premier-league
richarlison,tottenham,2023-2024,premier-league
richarlison,tottenham,2024-2025,premier-league
rick karsdorp,roma,2023-2024,serie-a
rico henry,brentford,2024-2025,premier-league
rico henry,brentford,2023-2024,premier-league
rico henry,brentford,2022-2023,premier-league
rico lewis,manchester city,2022-2023,premier-league
rico lewis,manchester city,2024-2025,premier-league
rico lewis,manchester city,2023-2024,premier-league
ridgeciano haps,genoa,2023-2024,serie-a
ridle baku,rb leipzig,2024-2025,bundesliga
ridle baku,wolfsburg,2024-2025,bundesliga
ridle baku,wolfsburg,2023-2024,bundesliga
ridle baku,wolfsburg,2022-2023,bundesliga
rijad smajic,koln,2022-2023,bundesliga
rio kyerematen,tottenham,2024-2025,premier-league
rio ngumoha,liverpool,2024-2025,premier-league
ritsu doan,freiburg,2023-2024,bundesliga
ritsu doan,freiburg,2022-2023,bundesliga
ritsu doan,freiburg,2024-2025,bundesliga
riyad mahrez,manchester city,2022-2023,premier-league
rjan nyland,rb leipzig,2022-2023,bundesliga
rjan nyland,sevilla,2024-2025,laliga
rjan nyland,sevilla,2023-2024,laliga
rob holding,crystal palace,2023-2024,premier-league
rob holding,crystal palace,2024-2025,premier-league
rob holding,arsenal,2023-2024,premier-league
rob holding,arsenal,2022-2023,premier-league
robert andrich,leverkusen,2023-2024,bundesliga
robert andrich,leverkusen,2022-2023,bundesliga
robert andrich,leverkusen,2024-2025,bundesliga
robert gumny,augsburg,2024-2025,bundesliga
robert gumny,augsburg,2022-2023,bundesliga
robert gumny,augsburg,2023-2024,bundesliga
robert lewandowski,barcelona,2024-2025,laliga
robert lewandowski,barcelona,2023-2024,laliga
robert lewandowski,barcelona,2022-2023,laliga
robert ramsak,rb leipzig,2024-2025,bundesliga
robert sanchez,chelsea,2024-2025,premier-league
robert sanchez,brighton,2022-2023,premier-league
robert sanchez,chelsea,2023-2024,premier-league
robert skov,hoffenheim,2022-2023,bundesliga
robert skov,union berlin,2024-2025,bundesliga
robert wagner,fc st pauli,2024-2025,bundesliga
robert wagner,freiburg,2022-2023,bundesliga
roberto fernandez,barcelona,2024-2025,laliga
roberto firmino,liverpool,2022-2023,premier-league
roberto gagliardini,inter,2022-2023,serie-a
roberto gonzalez,betis,2022-2023,laliga
roberto massimo,stuttgart,2023-2024,bundesliga
roberto navarro,real sociedad,2023-2024,laliga
roberto navarro,mallorca,2024-2025,laliga
roberto navarro,real sociedad,2022-2023,laliga
roberto pereyra,udinese,2023-2024,serie-a
roberto pereyra,udinese,2022-2023,serie-a
roberto piccoli,lecce,2023-2024,serie-a
roberto piccoli,cagliari,2024-2025,serie-a
roberto piccoli,hellas verona,2022-2023,serie-a
roberto scaglione,genoa,2024-2025,serie-a
roberto soriano,bologna,2022-2023,serie-a
roberto torres,osasuna,2022-2023,laliga
robin gosens,inter,2022-2023,serie-a
robin gosens,union berlin,2024-2025,bundesliga
robin gosens,union berlin,2023-2024,bundesliga
robin gosens,fiorentina,2024-2025,serie-a
robin hack,gladbach,2024-2025,bundesliga
robin hranac,hoffenheim,2024-2025,bundesliga
robin knoche,union berlin,2023-2024,bundesliga
robin knoche,union berlin,2022-2023,bundesliga
robin koch,eintracht frankfurt,2023-2024,bundesliga
robin koch,leeds united,2022-2023,premier-league
robin le normand,real sociedad,2023-2024,laliga
robin le normand,real sociedad,2022-2023,laliga
robin le normand,atletico madrid,2024-2025,laliga
robin olsen,aston villa,2024-2025,premier-league
robin olsen,aston villa,2022-2023,premier-league
robin olsen,aston villa,2023-2024,premier-league
robin zentner,mainz,2024-2025,bundesliga
robin zentner,mainz,2022-2023,bundesliga
robin zentner,mainz,2023-2024,bundesliga
rocco reitz,gladbach,2024-2025,bundesliga
rocco reitz,gladbach,2022-2023,bundesliga
rodri,elche,2022-2023,laliga
rodri,manchester city,2024-2025,premier-league
rodri,villarreal,2022-2023,laliga
rodri,manchester city,2022-2023,premier-league
rodri,betis,2022-2023,laliga
rodri,betis,2024-2025,laliga
rodri,manchester city,2023-2024,premier-league
rodrigo,leeds united,2022-2023,premier-league
rodrigo abajas,valencia,2024-2025,laliga
rodrigo battaglia,mallorca,2022-2023,laliga
rodrigo becao,udinese,2022-2023,serie-a
rodrigo bentancur,tottenham,2024-2025,premier-league
rodrigo bentancur,tottenham,2022-2023,premier-league
rodrigo bentancur,tottenham,2023-2024,premier-league
rodrigo de paul,atletico madrid,2024-2025,laliga
rodrigo de paul,mainz,2024-2025,bundesliga
rodrigo de paul,atletico madrid,2023-2024,laliga
rodrigo de paul,atletico madrid,2022-2023,laliga
rodrigo gomes,wolverhampton wanderers,2024-2025,premier-league
rodrigo muniz,fulham,2022-2023,premier-league
rodrigo muniz,fulham,2023-2024,premier-league
rodrigo muniz,fulham,2024-2025,premier-league
rodrigo ribeiro,nottham forest,2023-2024,premier-league
rodrigo riquelme,atletico madrid,2024-2025,laliga
rodrigo riquelme,atletico madrid,2023-2024,laliga
rodrigo riquelme,girona,2022-2023,laliga
rodrygo,real madrid,2024-2025,laliga
rodrygo,real madrid,2022-2023,laliga
rodrygo,real madrid,2023-2024,laliga
roger hinojo,barcelona,2024-2025,laliga
roger marti,elche,2022-2023,laliga
roger martinez,barcelona,2022-2023,laliga
rogerio,sassuolo,2022-2023,serie-a
rogerio,wolfsburg,2023-2024,bundesliga
rogerio,wolfsburg,2024-2025,bundesliga
roland sallai,freiburg,2024-2025,bundesliga
roland sallai,freiburg,2023-2024,bundesliga
roland sallai,freiburg,2022-2023,bundesliga
rolando mandragora,fiorentina,2022-2023,serie-a
rolando mandragora,fiorentina,2023-2024,serie-a
rolando mandragora,fiorentina,2024-2025,serie-a
romain esse,crystal palace,2024-2025,premier-league
romain faivre,bournemouth,2023-2024,premier-league
romain perraud,betis,2024-2025,laliga
romaine mundle,tottenham,2022-2023,premier-league
roman dixon,everton,2024-2025,premier-league
roman yaremchuk,valencia,2023-2024,laliga
romano schmid,werder bremen,2024-2025,bundesliga
romano schmid,werder bremen,2023-2024,bundesliga
romano schmid,lazio,2022-2023,serie-a
romano schmid,werder bremen,2022-2023,bundesliga
romelu lukaku,roma,2023-2024,serie-a
romelu lukaku,napoli,2024-2025,serie-a
romelu lukaku,inter,2022-2023,serie-a
romeo aigbekaen,fc st pauli,2024-2025,bundesliga
romeo lavia,chelsea,2023-2024,premier-league
romeo lavia,chelsea,2024-2025,premier-league
ronael pierregabriel,barcelona,2022-2023,laliga
ronald araujo,barcelona,2023-2024,laliga
ronald araujo,barcelona,2022-2023,laliga
ronald araujo,barcelona,2024-2025,laliga
ronaldo vieira,torino,2022-2023,serie-a
ronnie stutter,chelsea,2023-2024,premier-league
ronny seibt,fc st pauli,2024-2025,bundesliga
roshaun mathurin,crystal palace,2023-2024,premier-league
ross barkley,aston villa,2024-2025,premier-league
ruairi mcconville,brighton,2024-2025,premier-league
ruan,sassuolo,2023-2024,serie-a
ruan,sassuolo,2022-2023,serie-a
ruben,valencia,2023-2024,laliga
ruben,alaves,2023-2024,laliga
ruben,villarreal,2024-2025,laliga
ruben,barcelona,2022-2023,laliga
ruben,valencia,2022-2023,laliga
ruben,valencia,2024-2025,laliga
ruben dias,manchester city,2022-2023,premier-league
ruben dias,manchester city,2023-2024,premier-league
ruben dias,manchester city,2024-2025,premier-league
ruben duarte,alaves,2023-2024,laliga
ruben garcia,osasuna,2023-2024,laliga
ruben garcia,osasuna,2022-2023,laliga
ruben garcia,osasuna,2024-2025,laliga
ruben loftuscheek,milan,2023-2024,serie-a
ruben loftuscheek,chelsea,2022-2023,premier-league
ruben neves,wolverhampton wanderers,2022-2023,premier-league
ruben pena,osasuna,2022-2023,laliga
ruben pena,osasuna,2024-2025,laliga
ruben pena,osasuna,2023-2024,laliga
ruben quintanilla,mallorca,2023-2024,laliga
ruben quintanilla,mallorca,2022-2023,laliga
ruben vargas,sevilla,2024-2025,laliga
ruben vargas,augsburg,2023-2024,bundesliga
ruben vargas,augsburg,2022-2023,bundesliga
ruben vargas,augsburg,2024-2025,bundesliga
ruben vinagre,everton,2022-2023,premier-league
ruben vinagre,hellas verona,2023-2024,serie-a
rudy kohon,betis,2024-2025,laliga
rui modesto,udinese,2024-2025,serie-a
rui patricio,roma,2023-2024,serie-a
rui patricio,atalanta,2024-2025,serie-a
rui silva,betis,2022-2023,laliga
rui silva,torino,2023-2024,serie-a
rui silva,betis,2024-2025,laliga
ruslan malinovskyi,genoa,2023-2024,serie-a
ruslan malinovskyi,atalanta,2022-2023,serie-a
ruslan malinovskyi,genoa,2024-2025,serie-a
ryan christie,bournemouth,2022-2023,premier-league
ryan christie,bournemouth,2024-2025,premier-league
ryan christie,bournemouth,2023-2024,premier-league
ryan fraser,newcastle utd,2022-2023,premier-league
ryan fraser,newcastle utd,2023-2024,premier-league
ryan fredericks,bournemouth,2023-2024,premier-league
ryan fredericks,bournemouth,2022-2023,premier-league
ryan gravenberch,bayern munich,2022-2023,bundesliga
ryan gravenberch,liverpool,2023-2024,premier-league
ryan gravenberch,bayern munich,2023-2024,bundesliga
ryan gravenberch,liverpool,2024-2025,premier-league
ryan one,freiburg,2023-2024,bundesliga
ryan sessegnon,tottenham,2023-2024,premier-league
ryan sessegnon,tottenham,2022-2023,premier-league
ryan sessegnon,fulham,2024-2025,premier-league
ryan trevitt,brentford,2024-2025,premier-league
ryan trevitt,brentford,2023-2024,premier-league
ryan trevitt,brentford,2022-2023,premier-league
ryan yates,nottham forest,2023-2024,premier-league
ryan yates,nottham forest,2024-2025,premier-league
ryan yates,nottham forest,2022-2023,premier-league
saba sazonov,torino,2024-2025,serie-a
saba sazonov,torino,2023-2024,serie-a
sacha boey,bayern munich,2024-2025,bundesliga
sacha boey,bayern munich,2023-2024,bundesliga
sadio mane,bayern munich,2022-2023,bundesliga
said benrahma,west ham,2022-2023,premier-league
said benrahma,west ham,2023-2024,premier-league
salaheddine oulad mhand,arsenal,2024-2025,premier-league
salih ozcan,wolfsburg,2024-2025,bundesliga
salih ozcan,dortmund,2022-2023,bundesliga
salih ozcan,dortmund,2023-2024,bundesliga
salim abubakar,sassuolo,2023-2024,serie-a
salim el jebari,atletico madrid,2023-2024,laliga
salim el jebari,atletico madrid,2022-2023,laliga
salomon rondon,everton,2022-2023,premier-league
salvatore esposito,inter,2024-2025,serie-a
salvatore sirigu,fiorentina,2022-2023,serie-a
salvatore sirigu,napoli,2022-2023,serie-a
salvi,rayo vallecano,2023-2024,laliga
salvi,rayo vallecano,2022-2023,laliga
salvi,barcelona,2024-2025,laliga
sam amissah,fulham,2024-2025,premier-league
sam beukema,bologna,2024-2025,serie-a
sam beukema,bologna,2023-2024,serie-a
sam greenwood,leeds united,2022-2023,premier-league
sam johnstone,crystal palace,2023-2024,premier-league
sam johnstone,wolverhampton wanderers,2024-2025,premier-league
sam johnstone,crystal palace,2022-2023,premier-league
sam johnstone,crystal palace,2024-2025,premier-league
sam proctor,aston villa,2023-2024,premier-league
sam proctor,aston villa,2024-2025,premier-league
sam raksakyi,chelsea,2024-2025,premier-league
sam surridge,nottham forest,2022-2023,premier-league
saman ghoddos,brentford,2022-2023,premier-league
saman ghoddos,brentford,2023-2024,premier-league
samir handanovic,inter,2022-2023,serie-a
samu aghehowa,alaves,2023-2024,laliga
samu castillejo,sassuolo,2023-2024,serie-a
samu castillejo,valencia,2022-2023,laliga
samu costa,mallorca,2023-2024,laliga
samu costa,mallorca,2024-2025,laliga
samuel bamba,dortmund,2023-2024,bundesliga
samuel chukwueze,milan,2023-2024,serie-a
samuel chukwueze,villarreal,2022-2023,laliga
samuel dahl,roma,2024-2025,serie-a
samuel di carmine,cremonese,2022-2023,serie-a
samuel essende,augsburg,2024-2025,bundesliga
samuel gigot,lazio,2024-2025,serie-a
samuel ilingjunior,juventus,2022-2023,serie-a
samuel ilingjunior,bologna,2024-2025,serie-a
samuel ilingjunior,juventus,2023-2024,serie-a
samuel lino,atletico madrid,2024-2025,laliga
samuel lino,atletico madrid,2023-2024,laliga
samuel lino,valencia,2022-2023,laliga
samuel mbangula,juventus,2024-2025,serie-a
samuel saiz,girona,2022-2023,laliga
samuele di benedetto,stuttgart,2023-2024,bundesliga
samuele mulattieri,sassuolo,2023-2024,serie-a
samuele ricci,torino,2023-2024,serie-a
samuele ricci,torino,2022-2023,serie-a
samuele ricci,torino,2024-2025,serie-a
samy chouchane,brighton,2023-2024,premier-league
sana fernandes,lazio,2023-2024,serie-a
sander berge,fulham,2024-2025,premier-league
sander berge,burnley,2023-2024,premier-league
sandi lovric,udinese,2023-2024,serie-a
sandi lovric,udinese,2024-2025,serie-a
sandi lovric,udinese,2022-2023,serie-a
sandro tonali,newcastle utd,2023-2024,premier-league
sandro tonali,newcastle utd,2024-2025,premier-league
sandro tonali,milan,2022-2023,serie-a
sanoussy ba,rb leipzig,2022-2023,bundesliga
