Player,Squad,Season,Competition,Pos,Min,Value,performance_score,penalty_score,adjusted_score,Evaluated_Position
emiliano marcondes,bournemouth,2022-2023,premier-league,Attacking Midfield,9.0,1500000.0,0.0738095401290221,0.0,0.0738095401290221,Attacking Midfield
giacomo bonaventura,fiorentina,2022-2023,serie-a,Attacking Midfield,1911.0,2500000.0,0.21849680605213578,0.05380000000000001,0.16469680605213577,Attacking Midfield
lucas paqueta,west ham,2022-2023,premier-league,Attacking Midfield,2151.0,45000000.0,0.2372617650856506,0.0786,0.1586617650856506,Attacking Midfield
roberto soriano,bologna,2022-2023,serie-a,Attacking Midfield,1326.0,2500000.0,0.14831376398008203,0.051699999999999996,0.09661376398008203,Attacking Midfield
javier pastore,elche,2022-2023,laliga,Attacking Midfield,5.0,500000.0,0.25425956083719786,0.72,-0.4657404391628021,Attacking Midfield
gabriel veiga,celta vigo,2022-2023,laliga,Attacking Midfield,2294.0,30000000.0,0.19968599638963233,0.062,0.13768599638963233,Attacking Midfield
oscar rodriguez arnaiz,celta vigo,2022-2023,laliga,Attacking Midfield,1775.0,8000000.0,0.20656229535809975,0.040600000000000004,0.16596229535809975,Attacking Midfield
tomas suslov,hellas verona,2023-2024,serie-a,Attacking Midfield,2092.0,7000000.0,0.19361482069646924,0.07169999999999999,0.12191482069646925,Attacking Midfield
mason mount,manchester utd,2023-2024,premier-league,Attacking Midfield,516.0,35000000.0,0.1231633916220117,0.0576,0.0655633916220117,Attacking Midfield
nikola sekulov,juventus,2023-2024,serie-a,Attacking Midfield,11.0,800000.0,0.05117533620476469,0.0,0.05117533620476469,Attacking Midfield
xavi simons,rb leipzig,2023-2024,bundesliga,Attacking Midfield,2653.0,80000000.0,0.3764792196117987,0.0712,0.3052792196117987,Attacking Midfield
brandon aguilera,nott'ham forest,2023-2024,premier-league,Attacking Midfield,5.0,300000.0,0.19504751973101125,0.54,-0.3449524802689888,Attacking Midfield
fabio vieira,arsenal,2023-2024,premier-league,Attacking Midfield,297.0,22000000.0,0.19460252912251766,0.088,0.10660252912251766,Attacking Midfield
philippe coutinho,aston villa,2023-2024,premier-league,Attacking Midfield,25.0,7500000.0,0.2746482301856419,0.07200000000000001,0.20264823018564188,Attacking Midfield
james mcatee,manchester city,2023-2024,premier-league,Attacking Midfield,1.0,12000000.0,0.06437153031787461,0.0,0.06437153031787461,Attacking Midfield
harvey elliott,liverpool,2023-2024,premier-league,Attacking Midfield,1352.0,35000000.0,0.2954708586522572,0.0281,0.2673708586522572,Attacking Midfield
bernardo silva,manchester city,2023-2024,premier-league,Attacking Midfield,2578.0,70000000.0,0.4000237548918688,0.05,0.3500237548918688,Attacking Midfield
romano schmid,werder bremen,2023-2024,bundesliga,Attacking Midfield,2601.0,10000000.0,0.28554840602908155,0.0856,0.19994840602908154,Attacking Midfield
adrian beck,heidenheim,2023-2024,bundesliga,Attacking Midfield,974.0,1500000.0,0.14208974580196454,0.07280000000000002,0.06928974580196452,Attacking Midfield
giovanni fabbian,bologna,2023-2024,serie-a,Attacking Midfield,1057.0,14000000.0,0.12883715268214424,0.0579,0.07093715268214423,Attacking Midfield
lorenzo pellegrini,roma,2023-2024,serie-a,Attacking Midfield,1859.0,25000000.0,0.2176700793176477,0.0553,0.1623700793176477,Attacking Midfield
dele alli,como,2024-2025,serie-a,Attacking Midfield,9.0,2000000.0,0.037453555777938935,0.2,-0.16254644422206108,Attacking Midfield
paul nebel,mainz 05,2024-2025,bundesliga,Attacking Midfield,2345.0,24000000.0,0.2744468575563106,0.0807,0.1937468575563106,Attacking Midfield
oscar trejo,rayo vallecano,2024-2025,laliga,Attacking Midfield,496.0,500000.0,0.16881592732248377,0.1742,-0.005384072677516227,Attacking Midfield
jens odgaard,bologna,2024-2025,serie-a,Attacking Midfield,1952.0,12000000.0,0.15787503948179202,0.08170000000000001,0.07617503948179201,Attacking Midfield
teun koopmeiners,juventus,2024-2025,serie-a,Attacking Midfield,1994.0,35000000.0,0.22322483231002804,0.0542,0.16902483231002804,Attacking Midfield
merlin rohl,freiburg,2024-2025,bundesliga,Attacking Midfield,965.0,12000000.0,0.14328023169958673,0.1026,0.04068023169958673,Attacking Midfield
claudio echeverri,manchester city,2024-2025,premier-league,Attacking Midfield,6.0,18000000.0,0.12023684166474159,0.3,-0.1797631583352584,Attacking Midfield
arijon ibrahimovic,lazio,2024-2025,serie-a,Attacking Midfield,8.0,4000000.0,0.04878151404163332,0.0,0.04878151404163332,Attacking Midfield
florian micheler,hoffenheim,2024-2025,bundesliga,Attacking Midfield,32.0,500000.0,0.07295717552661789,0.0281,0.04485717552661789,Attacking Midfield
denis thomalla,heidenheim,2024-2025,bundesliga,Attacking Midfield,4.0,450000.0,0.022024179304793324,0.0,0.022024179304793324,Attacking Midfield
ivan martin,girona,2024-2025,laliga,Attacking Midfield,2039.0,6000000.0,0.27467014115356747,0.057699999999999994,0.21697014115356747,Attacking Midfield
nadir zortea,atalanta,2022-2023,serie-a,Right Midfield,222.0,2000000.0,0.34654141943354216,0.05670000000000001,0.28984141943354214,Right Midfield
marcos llorente,atlético madrid,2022-2023,laliga,Right Midfield,1703.0,35000000.0,0.39924548795623277,0.0397,0.35954548795623276,Right Midfield
tajon buchanan,inter,2023-2024,serie-a,Right Midfield,161.0,8000000.0,0.3021789137428394,0.050300000000000004,0.2518789137428394,Right Midfield
davide zappacosta,atalanta,2024-2025,serie-a,Right Midfield,2067.0,5000000.0,0.5267487825414628,0.0389,0.48784878254146286,Right Midfield
marcus pedersen,torino,2024-2025,serie-a,Right Midfield,1362.0,3000000.0,0.26819792840216033,0.0444,0.22379792840216034,Right Midfield
marcus tavernier,bournemouth,2022-2023,premier-league,Left Midfield,1743.0,17000000.0,0.5484395090227558,0.076,0.47243950902275583,Left Midfield
filip kostic,juventus,2022-2023,serie-a,Left Midfield,2564.0,22000000.0,0.6252442005456597,0.041800000000000004,0.5834442005456597,Left Midfield
jacob ramsey,aston villa,2023-2024,premier-league,Left Midfield,853.0,35000000.0,0.3563158400812499,0.0708,0.28551584008124986,Left Midfield
jeffrey schlupp,crystal palace,2024-2025,premier-league,Left Midfield,103.0,3000000.0,0.36511958042403664,0.0699,0.2952195804240366,Left Midfield
diego collado,villarreal,2022-2023,laliga,Left Winger,6.0,1000000.0,0.20789601691876547,0.0,0.20789601691876547,Left Winger
alvaro garcia,rayo vallecano,2022-2023,laliga,Left Winger,2870.0,6000000.0,0.17121457237035384,0.0473,0.12391457237035383,Left Winger
cody gakpo,liverpool,2022-2023,premier-league,Left Winger,1458.0,55000000.0,0.1519686599308964,0.09670000000000001,0.055268659930896386,Left Winger
jaime baez,cremonese,2022-2023,serie-a,Left Winger,96.0,1200000.0,0.12387243078100123,0.0846,0.03927243078100123,Left Winger
chris fuhrich,stuttgart,2022-2023,bundesliga,Left Winger,1884.0,4000000.0,0.19947500507354954,0.050699999999999995,0.14877500507354954,Left Winger
anthony gordon,everton,2022-2023,premier-league,Left Winger,1095.0,35000000.0,0.13138073228333982,0.0855,0.04588073228333982,Left Winger
jacob bruun larsen,hoffenheim,2022-2023,bundesliga,Left Winger,328.0,3000000.0,0.1170848003015116,0.08240000000000001,0.03468480030151158,Left Winger
linton maina,köln,2022-2023,bundesliga,Left Winger,2239.0,6000000.0,0.15381460721350282,0.0643,0.08951460721350282,Left Winger
noah weihaupt,freiburg,2022-2023,bundesliga,Left Winger,427.0,4000000.0,0.08845084371855944,0.0463,0.042150843718559435,Left Winger
dwight mcneil,everton,2022-2023,premier-league,Left Winger,2498.0,20000000.0,0.1864208324225979,0.060200000000000004,0.1262208324225979,Left Winger
wilfried zaha,crystal palace,2022-2023,premier-league,Left Winger,2288.0,22000000.0,0.1963205169679744,0.1268,0.0695205169679744,Left Winger
mykhailo mudryk,chelsea,2022-2023,premier-league,Left Winger,657.0,50000000.0,0.13749258560567015,0.0837,0.05379258560567016,Left Winger
willian,fulham,2023-2024,premier-league,Left Winger,2053.0,3000000.0,0.24380670320309372,0.0448,0.19900670320309372,Left Winger
sergio gomez,manchester city,2023-2024,premier-league,Left Winger,53.0,10000000.0,0.2888864789246257,0.068,0.2208864789246257,Left Winger
armand lauriente,sassuolo,2023-2024,serie-a,Left Winger,2908.0,10000000.0,0.19748422600765714,0.0717,0.12578422600765715,Left Winger
ansu fati,barcelona,2023-2024,laliga,Left Winger,50.0,25000000.0,0.23849549515512136,0.09000000000000001,0.14849549515512134,Left Winger
mikey moore,tottenham,2023-2024,premier-league,Left Winger,4.0,,0.21541626729456642,0.45,-0.2345837327054336,Left Winger
elif elmas,napoli,2023-2024,serie-a,Left Winger,339.0,20000000.0,0.09695552600656218,0.08510000000000001,0.011855526006562173,Left Winger
samuel ilingjunior,juventus,2023-2024,serie-a,Left Winger,810.0,13000000.0,0.1754144981187886,0.0644,0.1110144981187886,Left Winger
janniklas beste,heidenheim,2023-2024,bundesliga,Left Winger,2603.0,15000000.0,0.22658136706703202,0.0527,0.17388136706703203,Left Winger
arnaut danjuma,everton,2023-2024,premier-league,Left Winger,595.0,13000000.0,0.11147899140001735,0.055900000000000005,0.05557899140001735,Left Winger
jeremy doku,manchester city,2023-2024,premier-league,Left Winger,1595.0,65000000.0,0.32820301324948403,0.0852,0.24300301324948403,Left Winger
jesper karlsson,bologna,2023-2024,serie-a,Left Winger,344.0,8000000.0,0.1274637295397616,0.06020000000000001,0.06726372953976159,Left Winger
bryan zaragoza,osasuna,2024-2025,laliga,Left Winger,1836.0,12000000.0,0.20988038448929197,0.053000000000000005,0.15688038448929198,Left Winger
jacob bruun larsen,hoffenheim,2024-2025,bundesliga,Left Winger,400.0,5000000.0,0.1938690650060251,0.0788,0.11506906500602511,Left Winger
mattia zaccagni,lazio,2024-2025,serie-a,Left Winger,2686.0,20000000.0,0.19848178308725178,0.0644,0.13408178308725177,Left Winger
callum hudsonodoi,nott'ham forest,2024-2025,premier-league,Left Winger,2194.0,25000000.0,0.18107412468659717,0.050800000000000005,0.13027412468659716,Left Winger
valentin mihaila,parma,2024-2025,serie-a,Left Winger,1288.0,3000000.0,0.1195840778926766,0.061599999999999995,0.0579840778926766,Left Winger
ruben vargas,augsburg,2024-2025,bundesliga,Left Winger,305.0,7000000.0,0.11019678153306779,0.1037,0.006496781533067791,Left Winger
bazoumana toure,hoffenheim,2024-2025,bundesliga,Left Winger,609.0,9000000.0,0.15998753210514938,0.11660000000000001,0.04338753210514937,Left Winger
ali jasim,como,2024-2025,serie-a,Left Winger,10.0,550000.0,0.07595950125934925,0.09,-0.014040498740650748,Left Winger
son heungmin,tottenham,2024-2025,premier-league,Left Winger,2110.0,20000000.0,0.22008401821430212,0.052700000000000004,0.16738401821430213,Left Winger
williot swedberg,celta vigo,2024-2025,laliga,Left Winger,1348.0,5000000.0,0.1505931647583775,0.08170000000000001,0.06889316475837749,Left Winger
abdoulaye keita,getafe,2024-2025,laliga,Left Winger,95.0,200000.0,0.05477598762321815,0.142,-0.08722401237678185,Left Winger
crysencio summerville,west ham,2024-2025,premier-league,Left Winger,786.0,22000000.0,0.12980242737074818,0.079,0.05080242737074818,Left Winger
vinicius junior,real madrid,2024-2025,laliga,Left Winger,2253.0,170000000.0,0.2860287667604092,0.092,0.19402876676040923,Left Winger
assane diao,betis,2024-2025,laliga,Left Winger,277.0,30000000.0,0.13435233233209498,0.0877,0.04665233233209498,Left Winger
luka romero,lazio,2022-2023,serie-a,Right Winger,151.0,3000000.0,0.10259389339560404,0.0953,0.007293893395604045,Right Winger
emanuel vignato,bologna,2022-2023,serie-a,Right Winger,242.0,2000000.0,0.04879087712729806,0.0484,0.0003908771272980588,Right Winger
bertrand traore,aston villa,2022-2023,premier-league,Right Winger,233.0,12000000.0,0.11768906770933184,0.1158,0.0018890677093318375,Right Winger
anthony elanga,manchester utd,2022-2023,premier-league,Right Winger,426.0,18000000.0,0.09108190479583733,0.076,0.015081904795837334,Right Winger
carlos alvarez,sevilla,2022-2023,laliga,Right Winger,10.0,400000.0,0.021454852210001506,0.18,-0.15854514778999848,Right Winger
phil foden,manchester city,2022-2023,premier-league,Right Winger,1842.0,110000000.0,0.22167338590565377,0.0557,0.16597338590565378,Right Winger
miguel rodriguez,celta vigo,2022-2023,laliga,Right Winger,252.0,1000000.0,0.11016390066182934,0.0786,0.03156390066182933,Right Winger
tim skarke,union berlin,2022-2023,bundesliga,Right Winger,53.0,1200000.0,0.18567355448382789,0.2376,-0.05192644551617212,Right Winger
jarrod bowen,west ham,2022-2023,premier-league,Right Winger,3233.0,38000000.0,0.1604190917626036,0.06290000000000001,0.0975190917626036,Right Winger
jack harrison,leeds united,2022-2023,premier-league,Right Winger,2708.0,22000000.0,0.19049099369423958,0.0858,0.10469099369423958,Right Winger
bryan mbeumo,brentford,2022-2023,premier-league,Right Winger,2906.0,35000000.0,0.17122095314492786,0.06789999999999999,0.10332095314492787,Right Winger
samuel chukwueze,villarreal,2022-2023,laliga,Right Winger,2339.0,25000000.0,0.2339181133460747,0.06350000000000001,0.1704181133460747,Right Winger
jordan ayew,crystal palace,2023-2024,premier-league,Right Winger,2543.0,4000000.0,0.19851935916053143,0.10800000000000001,0.09051935916053142,Right Winger
pontus almqvist,lecce,2023-2024,serie-a,Right Winger,2107.0,3000000.0,0.15302678782567478,0.0718,0.08122678782567477,Right Winger
cyril ngonge,napoli,2023-2024,serie-a,Right Winger,315.0,12000000.0,0.2030389687234899,0.0601,0.14293896872348988,Right Winger
luca raimund,stuttgart,2023-2024,bundesliga,Right Winger,30.0,500000.0,0.17839028750378416,0.24,-0.06160971249621583,Right Winger
bukayo saka,arsenal,2023-2024,premier-league,Right Winger,2919.0,140000000.0,0.326328374671087,0.069,0.257328374671087,Right Winger
jesus corona,sevilla,2023-2024,laliga,Right Winger,17.0,3500000.0,0.09831925952808046,0.1058,-0.007480740471919545,Right Winger
antony,manchester utd,2023-2024,premier-league,Right Winger,1324.0,25000000.0,0.20164372472957015,0.0592,0.14244372472957015,Right Winger
jacob murphy,newcastle utd,2023-2024,premier-league,Right Winger,1189.0,15000000.0,0.21229384624058378,0.042499999999999996,0.1697938462405838,Right Winger
samuel bamba,dortmund,2023-2024,bundesliga,Right Winger,47.0,800000.0,0.20584228152523115,0.11480000000000001,0.09104228152523114,Right Winger
timothy weah,juventus,2023-2024,serie-a,Right Winger,1258.0,12000000.0,0.1309887366289602,0.038599999999999995,0.09238873662896022,Right Winger
karim adeyemi,dortmund,2023-2024,bundesliga,Right Winger,913.0,28000000.0,0.18249687103419496,0.0995,0.08299687103419495,Right Winger
justin njinmah,werder bremen,2023-2024,bundesliga,Right Winger,1016.0,9000000.0,0.16206258393472614,0.0691,0.09296258393472615,Right Winger
johann berg gumundsson,burnley,2023-2024,premier-league,Right Winger,1192.0,1000000.0,0.13644897438083214,0.0475,0.08894897438083214,Right Winger
mohammed kudus,west ham,2024-2025,premier-league,Right Winger,2590.0,45000000.0,0.2942665519451692,0.12110000000000001,0.1731665519451692,Right Winger
german valera,valencia,2024-2025,laliga,Right Winger,148.0,1500000.0,0.09825051050171556,0.0853,0.012950510501715556,Right Winger
jonathan ikone,como,2024-2025,serie-a,Right Winger,540.0,7000000.0,0.2295354827109884,0.0817,0.1478354827109884,Right Winger
santiago pierotti,lecce,2024-2025,serie-a,Right Winger,1937.0,4000000.0,0.16261802890748,0.09530000000000001,0.06731802890748,Right Winger
suso,sevilla,2024-2025,laliga,Right Winger,606.0,1500000.0,0.27979456387088886,0.0729,0.20689456387088884,Right Winger
diego lopez,valencia,2024-2025,laliga,Right Winger,2737.0,15000000.0,0.2276350612594417,0.0566,0.17103506125944168,Right Winger
miguel almiron,newcastle utd,2024-2025,premier-league,Right Winger,157.0,10000000.0,0.19212171713182474,0.051699999999999996,0.14042171713182475,Right Winger
dodi lukebakio,sevilla,2024-2025,laliga,Right Winger,3092.0,20000000.0,0.3061896155673446,0.0975,0.20868961556734458,Right Winger
eren dinkci,freiburg,2024-2025,bundesliga,Right Winger,1196.0,8000000.0,0.1650522605032728,0.0497,0.1153522605032728,Right Winger
donyell malen,aston villa,2024-2025,premier-league,Right Winger,305.0,25000000.0,0.27576249867338826,0.07980000000000001,0.19596249867338825,Right Winger
viktor tsyhankov,girona,2024-2025,laliga,Right Winger,1913.0,18000000.0,0.25002687106828514,0.0516,0.19842687106828513,Right Winger
david neres,napoli,2024-2025,serie-a,Right Winger,1283.0,30000000.0,0.31037809040475467,0.0743,0.23607809040475466,Right Winger
maximilian philipp,wolfsburg,2022-2023,bundesliga,Second Striker,116.0,2000000.0,0.14213962294239263,0.039,0.10313962294239262,Second Striker
manu vallejo,girona,2022-2023,laliga,Second Striker,206.0,2400000.0,0.20539938958597703,0.06130000000000001,0.144099389585977,Second Striker
paulo dybala,roma,2023-2024,serie-a,Second Striker,1959.0,20000000.0,0.6228543801955496,0.0824,0.5404543801955496,Second Striker
giacomo raspadori,napoli,2023-2024,serie-a,Second Striker,1584.0,25000000.0,0.4722068006018335,0.0545,0.4177068006018335,Second Striker
stoichkov,alavés,2024-2025,laliga,Second Striker,699.0,1500000.0,0.1849550682418615,0.06820000000000001,0.11675506824186149,Second Striker
mateusz kowalski,parma,2024-2025,serie-a,Second Striker,56.0,300000.0,0.05111593387394118,0.11240000000000001,-0.061284066126058835,Second Striker
lukas nmecha,wolfsburg,2022-2023,bundesliga,Centre-Forward,899.0,12000000.0,0.1461195104838164,0.082,0.06411951048381641,Centre-Forward
samuel di carmine,cremonese,2022-2023,serie-a,Centre-Forward,28.0,350000.0,0.09483129457381952,0.0,0.09483129457381952,Centre-Forward
gerard moreno,villarreal,2022-2023,laliga,Centre-Forward,1230.0,20000000.0,0.226663656379672,0.0782,0.14846365637967202,Centre-Forward
eddie nketiah,arsenal,2022-2023,premier-league,Centre-Forward,1089.0,25000000.0,0.18263558836088797,0.09580000000000001,0.08683558836088796,Centre-Forward
