"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","Season"
"Bundesliga","Germany",2024,"Bayern Munich","22","Raphaël Guerreiro","Left-Back",NA,31,"Portugal","Bayern Munich","1.7","left",NA,"Borussia Dortmund",NA,8e+06,"https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","49","Adam Aznou","Left-Back",NA,19,"Morocco","Everton FC","1.78","left",NA,"FC Bayern Munich II",NA,4e+06,"https://www.transfermarkt.com/adam-aznou/profil/spieler/938146","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","44","Josip Stanisic","Right-Back",NA,25,"Croatia","Bayern Munich","1.87","both",NA,"FC Bayern Munich II",NA,3.2e+07,"https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","27","Konrad Laimer","Right-Back",NA,28,"Austria","Bayern Munich","1.8","right",NA,"RB Leipzig",NA,2.5e+07,"https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","23","Sacha Boey","Right-Back",NA,24,"France","Bayern Munich","1.78","right",NA,"Galatasaray",NA,1.8e+07,"https://www.transfermarkt.com/sacha-boey/profil/spieler/475413","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","45","Aleksandar Pavlovic","Defensive Midfield",NA,21,"Germany","Bayern Munich","1.88","both",NA,"FC Bayern Munich II",NA,5.5e+07,"https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","6","Joshua Kimmich","Defensive Midfield",NA,30,"Germany","Bayern Munich","1.77","right",NA,"VfB Stuttgart",NA,4.5e+07,"https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","16","João Palhinha","Defensive Midfield",NA,29,"Portugal","Tottenham Hotspur","1.9","right",NA,"Fulham FC",NA,3e+07,"https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Noel Aseko","Defensive Midfield",NA,19,"Germany","Hannover 96","1.78","right",NA,NA,NA,7e+05,"https://www.transfermarkt.com/noel-aseko/profil/spieler/904974","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","47","David Santos Daiber","Defensive Midfield",NA,18,"Portugal","FC Bayern Munich U19 ",NA,"right",NA,NA,NA,NA,"https://www.transfermarkt.com/david-santos-daiber/profil/spieler/1118495","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","20","Tom Bischof","Central Midfield",NA,20,"Germany","Bayern Munich","1.76","left",NA,"TSG 1899 Hoffenheim",NA,3e+07,"https://www.transfermarkt.com/tom-bischof/profil/spieler/822959","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","8","Leon Goretzka","Central Midfield",NA,30,"Germany","Bayern Munich","1.89","right",NA,"FC Schalke 04",NA,2.2e+07,"https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","42","Jamal Musiala","Attacking Midfield",NA,22,"Germany","Bayern Munich","1.84","right",NA,"FC Bayern Munich U19 ",NA,1.4e+08,"https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Arijon Ibrahimovic","Attacking Midfield",NA,19,"Germany","1.FC Heidenheim 1846","1.78","right",NA,"FC Bayern Munich U19 ",NA,4e+06,"https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","35","Maurice Krattenmacher","Attacking Midfield",NA,19,"Germany","Hertha BSC","1.8","both",NA,"SpVgg Unterhaching",NA,3500000,"https://www.transfermarkt.com/maurice-krattenmacher/profil/spieler/829316","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Jonathan Asp Jensen","Attacking Midfield",NA,19,"Denmark","Grasshopper Club Zurich","1.82","right",NA,NA,NA,1500000,"https://www.transfermarkt.com/jonathan-asp-jensen/profil/spieler/856274","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Lennart Karl","Attacking Midfield",NA,17,"Germany","Bayern Munich","1.68","left",NA,"FC Bayern Munich U19 ",NA,1500000,"https://www.transfermarkt.com/lennart-karl/profil/spieler/1075147","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","11","Kingsley Coman","Left Winger",NA,29,"France","Al-Nassr FC","1.81","right",NA,"Juventus FC",NA,3e+07,"https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","7","Serge Gnabry","Left Winger",NA,29,"Germany","Bayern Munich","1.76","right",NA,"SV Werder Bremen",NA,2.2e+07,"https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Wisdom Mike","Left Winger",NA,16,"Germany","FC Bayern Munich U19 ","1.75","both",NA,NA,NA,NA,"https://www.transfermarkt.com/wisdom-mike/profil/spieler/1084539","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","17","Michael Olise","Right Winger",NA,23,"France","Bayern Munich","1.84","left",NA,"Crystal Palace",NA,1e+08,"https://www.transfermarkt.com/michael-olise/profil/spieler/566723","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","10","Leroy Sané","Right Winger",NA,29,"Germany","Galatasaray","1.83","left",NA,"Manchester City",NA,3.2e+07,"https://www.transfermarkt.com/leroy-sane/profil/spieler/192565","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Nestory Irankunda","Right Winger",NA,19,"Australia","Watford FC","1.75","right",NA,NA,NA,4e+06,"https://www.transfermarkt.com/nestory-irankunda/profil/spieler/956920","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","25","Thomas Müller","Second Striker",NA,35,"Germany","Vancouver Whitecaps FC","1.85","right",NA,"FC Bayern Munich II",NA,6e+06,"https://www.transfermarkt.com/thomas-muller/profil/spieler/58358","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","24","Gabriel Vidovic","Second Striker",NA,21,"Croatia","GNK Dinamo Zagreb","1.8","right",NA,"FC Bayern Munich II",NA,3e+06,"https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","9","Harry Kane","Centre-Forward",NA,31,"England","Bayern Munich","1.88","right",NA,"Tottenham Hotspur",NA,7.5e+07,"https://www.transfermarkt.com/harry-kane/profil/spieler/132098","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Mathys Tel","Centre-Forward",NA,20,"France","Tottenham Hotspur","1.83","right",NA,"Stade Rennais FC",NA,3.5e+07,"https://www.transfermarkt.com/mathys-tel/profil/spieler/801734","2024-2025"
"Bundesliga","Germany",2024,"Bayern Munich","-","Jonah Kusi-Asare","Centre-Forward",NA,17,"Sweden","Bayern Munich","1.96","right",NA,"FC Bayern Munich II",NA,2500000,"https://www.transfermarkt.com/jonah-kusi-asare/profil/spieler/1069512","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","17","Matej Kovar","Goalkeeper",NA,25,"Czech Republic","PSV Eindhoven","1.96","right",NA,"Manchester United",NA,5e+06,"https://www.transfermarkt.com/matej-kovar/profil/spieler/550829","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","1","Lukas Hradecky","Goalkeeper",NA,35,"Finland","AS Monaco","1.92","right",NA,"Eintracht Frankfurt",NA,2e+06,"https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","36","Niklas Lomb","Goalkeeper",NA,31,"Germany","Bayer 04 Leverkusen","1.86","right",NA,"Bayer 04 Leverkusen U19",NA,250000,"https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Simeon Rapsch","Goalkeeper",NA,17,"Germany","Bayer 04 Leverkusen U19","1.9","right",NA,NA,NA,NA,"https://www.transfermarkt.com/simeon-rapsch/profil/spieler/1260765","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","48","Luca Novodomsky","Goalkeeper",NA,20,"Germany","TSV Solingen",NA," ",NA,"Bayer 04 Leverkusen U19",NA,NA,"https://www.transfermarkt.com/luca-novodomsky/profil/spieler/810826","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","3","Piero Hincapié","Centre-Back",NA,23,"Ecuador","Bayer 04 Leverkusen","1.84","left",NA,"CA Talleres",NA,5e+07,"https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","12","Edmond Tapsoba","Centre-Back",NA,26,"Burkina Faso","Bayer 04 Leverkusen","1.94","right",NA,"Vitória Guimarães SC",NA,3.5e+07,"https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Jonathan Tah","Centre-Back",NA,29,"Germany","Bayern Munich","1.95","right",NA,"Hamburger SV",NA,3e+07,"https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Odilon Kossounou","Centre-Back",NA,24,"Cote d'Ivoire","Atalanta BC","1.91","right",NA,"Club Brugge KV",NA,2.5e+07,"https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","44","Jeanuël Belocian","Centre-Back",NA,20,"France","Bayer 04 Leverkusen","1.86","left",NA,"Stade Rennais FC",NA,1.5e+07,"https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","5","Mario Hermoso","Centre-Back",NA,30,"Spain","AS Roma","1.84","left",NA,"AS Roma",NA,7e+06,"https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Andrea Natali","Centre-Back",NA,17,"Italy","Bayer 04 Leverkusen U19","1.86","right",NA,NA,NA,NA,"https://www.transfermarkt.com/andrea-natali/profil/spieler/1058353","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Ben Hawighorst","Centre-Back",NA,17,"Germany","Bayer 04 Leverkusen U19","1.85","left",NA,NA,NA,NA,"https://www.transfermarkt.com/ben-hawighorst/profil/spieler/1131921","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","20","Alejandro Grimaldo","Left-Back",NA,29,"Spain","Bayer 04 Leverkusen","1.71","left",NA,"SL Benfica",NA,3e+07,"https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","30","Jeremie Frimpong","Right-Back",NA,24,"Netherlands","Liverpool FC","1.72","right",NA,"Celtic FC",NA,5e+07,"https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","23","Nordi Mukiele","Right-Back",NA,27,"France","Sunderland AFC","1.87","right",NA,"Paris Saint-Germain",NA,1e+07,"https://www.transfermarkt.com/nordi-mukiele/profil/spieler/348026","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","13","Arthur","Right-Back",NA,22,"Brazil","Bayer 04 Leverkusen","1.74","right",NA,"América Futebol Clube (MG)",NA,7e+06,"https://www.transfermarkt.com/arthur/profil/spieler/977464","2024-2025"
"Bundesliga","Germany",2024,"Bayer 04 Leverkusen","-","Othniël Raterink","Right-Back",NA,19,"Netherlands","De Graafschap Doetinchem","1.89","right",NA,NA,NA,NA,"https://www.transfermarkt.com/othniel-raterink/profil/spieler/997478","2024-2025"
